1 4186
face 	 0001 	 face 	 0006
face 	 0014 	 face 	 0026
face 	 0014 	 face 	 0056
face 	 0014 	 face 	 0080
face 	 0014 	 face 	 0094
face 	 0015 	 face 	 0027
face 	 0015 	 face 	 0062
face 	 0015 	 face 	 0072
face 	 0015 	 face 	 0076
face 	 0015 	 face 	 0078
face 	 0015 	 face 	 0087
face 	 0015 	 face 	 0096
face 	 0016 	 face 	 0019
face 	 0016 	 face 	 0021
face 	 0016 	 face 	 0022
face 	 0016 	 face 	 0025
face 	 0016 	 face 	 0026
face 	 0016 	 face 	 0028
face 	 0016 	 face 	 0063
face 	 0016 	 face 	 0072
face 	 0016 	 face 	 0076
face 	 0016 	 face 	 0082
face 	 0016 	 face 	 0085
face 	 0016 	 face 	 0089
face 	 0016 	 face 	 0105
face 	 0016 	 face 	 0110
face 	 0017 	 face 	 0035
face 	 0017 	 face 	 0061
face 	 0017 	 face 	 0068
face 	 0017 	 face 	 0095
face 	 0017 	 face 	 0108
face 	 0019 	 face 	 0098
face 	 0019 	 face 	 0108
face 	 0020 	 face 	 0027
face 	 0020 	 face 	 0030
face 	 0020 	 face 	 0056
face 	 0020 	 face 	 0090
face 	 0020 	 face 	 0103
face 	 0021 	 face 	 0028
face 	 0021 	 face 	 0059
face 	 0021 	 face 	 0061
face 	 0021 	 face 	 0071
face 	 0021 	 face 	 0082
face 	 0021 	 face 	 0085
face 	 0021 	 face 	 0095
face 	 0021 	 face 	 0097
face 	 0022 	 face 	 0026
face 	 0022 	 face 	 0032
face 	 0022 	 face 	 0069
face 	 0022 	 face 	 0075
face 	 0022 	 face 	 0098
face 	 0022 	 face 	 0103
face 	 0022 	 face 	 0107
face 	 0022 	 face 	 0109
face 	 0022 	 face 	 0111
face 	 0023 	 face 	 0070
face 	 0023 	 face 	 0071
face 	 0023 	 face 	 0076
face 	 0023 	 face 	 0079
face 	 0023 	 face 	 0082
face 	 0023 	 face 	 0087
face 	 0023 	 face 	 0093
face 	 0023 	 face 	 0104
face 	 0023 	 face 	 0111
face 	 0024 	 face 	 0025
face 	 0024 	 face 	 0030
face 	 0024 	 face 	 0061
face 	 0024 	 face 	 0080
face 	 0024 	 face 	 0085
face 	 0024 	 face 	 0092
face 	 0024 	 face 	 0103
face 	 0024 	 face 	 0105
face 	 0024 	 face 	 0107
face 	 0025 	 face 	 0033
face 	 0025 	 face 	 0085
face 	 0025 	 face 	 0108
face 	 0026 	 face 	 0019
face 	 0026 	 face 	 0030
face 	 0026 	 face 	 0062
face 	 0026 	 face 	 0064
face 	 0026 	 face 	 0074
face 	 0026 	 face 	 0098
face 	 0027 	 face 	 0028
face 	 0027 	 face 	 0057
face 	 0027 	 face 	 0074
face 	 0027 	 face 	 0076
face 	 0027 	 face 	 0078
face 	 0027 	 face 	 0095
face 	 0027 	 face 	 0098
face 	 0027 	 face 	 0106
face 	 0027 	 face 	 0107
face 	 0027 	 face 	 0108
face 	 0027 	 face 	 0110
face 	 0028 	 face 	 0033
face 	 0028 	 face 	 0081
face 	 0028 	 face 	 0088
face 	 0028 	 face 	 0089
face 	 0028 	 face 	 0091
face 	 0028 	 face 	 0104
face 	 0028 	 face 	 0107
face 	 0029 	 face 	 0035
face 	 0029 	 face 	 0057
face 	 0029 	 face 	 0071
face 	 0029 	 face 	 0072
face 	 0029 	 face 	 0077
face 	 0029 	 face 	 0078
face 	 0029 	 face 	 0079
face 	 0029 	 face 	 0080
face 	 0029 	 face 	 0094
face 	 0029 	 face 	 0105
face 	 0030 	 face 	 0032
face 	 0030 	 face 	 0084
face 	 0030 	 face 	 0085
face 	 0030 	 face 	 0088
face 	 0030 	 face 	 0103
face 	 0030 	 face 	 0108
face 	 0030 	 face 	 0109
face 	 0031 	 face 	 0019
face 	 0031 	 face 	 0080
face 	 0031 	 face 	 0087
face 	 0031 	 face 	 0095
face 	 0031 	 face 	 0101
face 	 0031 	 face 	 0106
face 	 0031 	 face 	 0110
face 	 0032 	 face 	 0019
face 	 0032 	 face 	 0073
face 	 0032 	 face 	 0075
face 	 0032 	 face 	 0093
face 	 0032 	 face 	 0095
face 	 0033 	 face 	 0034
face 	 0033 	 face 	 0060
face 	 0033 	 face 	 0064
face 	 0033 	 face 	 0068
face 	 0033 	 face 	 0074
face 	 0033 	 face 	 0080
face 	 0033 	 face 	 0085
face 	 0033 	 face 	 0090
face 	 0033 	 face 	 0109
face 	 0034 	 face 	 0037
face 	 0034 	 face 	 0058
face 	 0034 	 face 	 0060
face 	 0034 	 face 	 0067
face 	 0034 	 face 	 0079
face 	 0034 	 face 	 0085
face 	 0034 	 face 	 0099
face 	 0034 	 face 	 0112
face 	 0035 	 face 	 0071
face 	 0035 	 face 	 0077
face 	 0035 	 face 	 0082
face 	 0035 	 face 	 0089
face 	 0035 	 face 	 0094
face 	 0035 	 face 	 0096
face 	 0035 	 face 	 0102
face 	 0035 	 face 	 0104
face 	 0035 	 face 	 0106
face 	 0037 	 face 	 0084
face 	 0037 	 face 	 0086
face 	 0037 	 face 	 0095
face 	 0056 	 face 	 0095
face 	 0056 	 face 	 0107
face 	 0057 	 face 	 0071
face 	 0057 	 face 	 0075
face 	 0057 	 face 	 0078
face 	 0057 	 face 	 0089
face 	 0057 	 face 	 0098
face 	 0057 	 face 	 0104
face 	 0058 	 face 	 0062
face 	 0058 	 face 	 0076
face 	 0058 	 face 	 0077
face 	 0058 	 face 	 0081
face 	 0058 	 face 	 0082
face 	 0058 	 face 	 0089
face 	 0059 	 face 	 0082
face 	 0059 	 face 	 0084
face 	 0059 	 face 	 0087
face 	 0059 	 face 	 0090
face 	 0059 	 face 	 0100
face 	 0059 	 face 	 0107
face 	 0060 	 face 	 0061
face 	 0060 	 face 	 0069
face 	 0060 	 face 	 0072
face 	 0060 	 face 	 0076
face 	 0060 	 face 	 0077
face 	 0060 	 face 	 0081
face 	 0061 	 face 	 0063
face 	 0061 	 face 	 0069
face 	 0061 	 face 	 0076
face 	 0061 	 face 	 0081
face 	 0061 	 face 	 0082
face 	 0061 	 face 	 0098
face 	 0061 	 face 	 0100
face 	 0062 	 face 	 0067
face 	 0062 	 face 	 0072
face 	 0062 	 face 	 0074
face 	 0062 	 face 	 0084
face 	 0062 	 face 	 0098
face 	 0062 	 face 	 0102
face 	 0062 	 face 	 0105
face 	 0062 	 face 	 0112
face 	 0063 	 face 	 0070
face 	 0063 	 face 	 0075
face 	 0063 	 face 	 0092
face 	 0063 	 face 	 0093
face 	 0063 	 face 	 0098
face 	 0063 	 face 	 0105
face 	 0063 	 face 	 0109
face 	 0063 	 face 	 0110
face 	 0064 	 face 	 0081
face 	 0064 	 face 	 0094
face 	 0064 	 face 	 0099
face 	 0064 	 face 	 0101
face 	 0065 	 face 	 0091
face 	 0065 	 face 	 0102
face 	 0065 	 face 	 0103
face 	 0066 	 face 	 0070
face 	 0066 	 face 	 0072
face 	 0066 	 face 	 0077
face 	 0066 	 face 	 0094
face 	 0066 	 face 	 0101
face 	 0067 	 face 	 0073
face 	 0067 	 face 	 0100
face 	 0067 	 face 	 0109
face 	 0068 	 face 	 0069
face 	 0068 	 face 	 0080
face 	 0068 	 face 	 0088
face 	 0069 	 face 	 0019
face 	 0069 	 face 	 0080
face 	 0069 	 face 	 0083
face 	 0069 	 face 	 0085
face 	 0069 	 face 	 0091
face 	 0069 	 face 	 0095
face 	 0070 	 face 	 0077
face 	 0070 	 face 	 0080
face 	 0070 	 face 	 0085
face 	 0070 	 face 	 0090
face 	 0071 	 face 	 0097
face 	 0071 	 face 	 0100
face 	 0072 	 face 	 0073
face 	 0072 	 face 	 0080
face 	 0072 	 face 	 0081
face 	 0072 	 face 	 0097
face 	 0072 	 face 	 0106
face 	 0072 	 face 	 0112
face 	 0073 	 face 	 0079
face 	 0073 	 face 	 0088
face 	 0073 	 face 	 0092
face 	 0073 	 face 	 0100
face 	 0074 	 face 	 0092
face 	 0074 	 face 	 0100
face 	 0074 	 face 	 0104
face 	 0075 	 face 	 0019
face 	 0075 	 face 	 0079
face 	 0075 	 face 	 0095
face 	 0075 	 face 	 0101
face 	 0076 	 face 	 0092
face 	 0076 	 face 	 0099
face 	 0077 	 face 	 0074
face 	 0077 	 face 	 0078
face 	 0077 	 face 	 0080
face 	 0077 	 face 	 0082
face 	 0077 	 face 	 0112
face 	 0078 	 face 	 0090
face 	 0078 	 face 	 0112
face 	 0079 	 face 	 0088
face 	 0079 	 face 	 0091
face 	 0079 	 face 	 0094
face 	 0079 	 face 	 0095
face 	 0079 	 face 	 0103
face 	 0080 	 face 	 0091
face 	 0080 	 face 	 0094
face 	 0080 	 face 	 0095
face 	 0081 	 face 	 0089
face 	 0081 	 face 	 0099
face 	 0081 	 face 	 0112
face 	 0082 	 face 	 0100
face 	 0083 	 face 	 0096
face 	 0083 	 face 	 0099
face 	 0084 	 face 	 0074
face 	 0084 	 face 	 0093
face 	 0084 	 face 	 0094
face 	 0084 	 face 	 0110
face 	 0085 	 face 	 0089
face 	 0086 	 face 	 0089
face 	 0087 	 face 	 0090
face 	 0087 	 face 	 0095
face 	 0087 	 face 	 0098
face 	 0087 	 face 	 0105
face 	 0088 	 face 	 0100
face 	 0088 	 face 	 0101
face 	 0088 	 face 	 0105
face 	 0090 	 face 	 0093
face 	 0090 	 face 	 0104
face 	 0091 	 face 	 0092
face 	 0092 	 face 	 0097
face 	 0093 	 face 	 0104
face 	 0093 	 face 	 0109
face 	 0094 	 face 	 0110
face 	 0096 	 face 	 0107
face 	 0097 	 face 	 0112
face 	 0098 	 face 	 0101
face 	 0098 	 face 	 0105
face 	 0099 	 face 	 0109
face 	 0100 	 face 	 0106
face 	 0100 	 face 	 0108
face 	 0100 	 face 	 0109
face 	 0102 	 face 	 0104
face 	 0103 	 face 	 0109
face 	 0111 	 face 	 0112
face 	 0001 	 face 	 0014
face 	 0001 	 face 	 0024
face 	 0001 	 face 	 0058
face 	 0001 	 face 	 0061
face 	 0001 	 face 	 0064
face 	 0001 	 face 	 0069
face 	 0002 	 face 	 0014
face 	 0002 	 face 	 0026
face 	 0002 	 face 	 0031
face 	 0002 	 face 	 0035
face 	 0002 	 face 	 0063
face 	 0002 	 face 	 0064
face 	 0002 	 face 	 0065
face 	 0002 	 face 	 0091
face 	 0002 	 face 	 0099
face 	 0002 	 face 	 0103
face 	 0003 	 face 	 0025
face 	 0003 	 face 	 0026
face 	 0003 	 face 	 0064
face 	 0004 	 face 	 0031
face 	 0004 	 face 	 0034
face 	 0004 	 face 	 0060
face 	 0004 	 face 	 0065
face 	 0004 	 face 	 0083
face 	 0004 	 face 	 0091
face 	 0004 	 face 	 0103
face 	 0005 	 face 	 0021
face 	 0005 	 face 	 0033
face 	 0005 	 face 	 0063
face 	 0005 	 face 	 0069
face 	 0005 	 face 	 0092
face 	 0005 	 face 	 0110
face 	 0006 	 face 	 0062
face 	 0006 	 face 	 0094
face 	 0006 	 face 	 0097
face 	 0006 	 face 	 0102
face 	 0007 	 face 	 0013
face 	 0007 	 face 	 0025
face 	 0007 	 face 	 0069
face 	 0007 	 face 	 0071
face 	 0007 	 face 	 0102
face 	 0008 	 face 	 0014
face 	 0008 	 face 	 0017
face 	 0008 	 face 	 0021
face 	 0008 	 face 	 0027
face 	 0008 	 face 	 0035
face 	 0008 	 face 	 0069
face 	 0008 	 face 	 0075
face 	 0008 	 face 	 0085
face 	 0008 	 face 	 0092
face 	 0008 	 face 	 0107
face 	 0009 	 face 	 0013
face 	 0009 	 face 	 0016
face 	 0009 	 face 	 0079
face 	 0009 	 face 	 0092
face 	 0010 	 face 	 0012
face 	 0010 	 face 	 0032
face 	 0010 	 face 	 0069
face 	 0010 	 face 	 0070
face 	 0010 	 face 	 0075
face 	 0010 	 face 	 0090
face 	 0010 	 face 	 0095
face 	 0011 	 face 	 0024
face 	 0011 	 face 	 0059
face 	 0011 	 face 	 0073
face 	 0011 	 face 	 0078
face 	 0011 	 face 	 0079
face 	 0011 	 face 	 0083
face 	 0012 	 face 	 0015
face 	 0012 	 face 	 0016
face 	 0012 	 face 	 0022
face 	 0012 	 face 	 0027
face 	 0012 	 face 	 0059
face 	 0012 	 face 	 0062
face 	 0012 	 face 	 0065
face 	 0012 	 face 	 0066
face 	 0012 	 face 	 0068
face 	 0012 	 face 	 0091
face 	 0012 	 face 	 0101
face 	 0012 	 face 	 0104
face 	 0012 	 face 	 0112
face 	 0013 	 face 	 0021
face 	 0013 	 face 	 0027
face 	 0013 	 face 	 0059
face 	 0013 	 face 	 0087
face 	 0013 	 face 	 0093
face 	 0013 	 face 	 0108
face 	 0013 	 face 	 0112
face 	 0014 	 face 	 0027
face 	 0014 	 face 	 0037
face 	 0014 	 face 	 0063
face 	 0014 	 face 	 0073
face 	 0014 	 face 	 0077
face 	 0014 	 face 	 0104
face 	 0015 	 face 	 0024
face 	 0015 	 face 	 0063
face 	 0015 	 face 	 0066
face 	 0015 	 face 	 0071
face 	 0015 	 face 	 0075
face 	 0015 	 face 	 0076
face 	 0015 	 face 	 0084
face 	 0015 	 face 	 0092
face 	 0016 	 face 	 0028
face 	 0016 	 face 	 0035
face 	 0016 	 face 	 0058
face 	 0016 	 face 	 0069
face 	 0016 	 face 	 0079
face 	 0016 	 face 	 0091
face 	 0016 	 face 	 0101
face 	 0016 	 face 	 0103
face 	 0017 	 face 	 0022
face 	 0017 	 face 	 0056
face 	 0017 	 face 	 0082
face 	 0017 	 face 	 0090
face 	 0017 	 face 	 0096
face 	 0017 	 face 	 0101
face 	 0017 	 face 	 0102
face 	 0017 	 face 	 0109
face 	 0017 	 face 	 0112
face 	 0019 	 face 	 0092
face 	 0019 	 face 	 0101
face 	 0019 	 face 	 0105
face 	 0019 	 face 	 0110
face 	 0020 	 face 	 0066
face 	 0020 	 face 	 0073
face 	 0020 	 face 	 0082
face 	 0020 	 face 	 0103
face 	 0021 	 face 	 0023
face 	 0021 	 face 	 0025
face 	 0021 	 face 	 0032
face 	 0021 	 face 	 0035
face 	 0021 	 face 	 0063
face 	 0021 	 face 	 0094
face 	 0022 	 face 	 0023
face 	 0022 	 face 	 0026
face 	 0022 	 face 	 0031
face 	 0022 	 face 	 0032
face 	 0022 	 face 	 0064
face 	 0022 	 face 	 0071
face 	 0022 	 face 	 0076
face 	 0022 	 face 	 0078
face 	 0022 	 face 	 0087
face 	 0022 	 face 	 0109
face 	 0022 	 face 	 0112
face 	 0023 	 face 	 0026
face 	 0023 	 face 	 0034
face 	 0023 	 face 	 0060
face 	 0023 	 face 	 0065
face 	 0023 	 face 	 0066
face 	 0023 	 face 	 0073
face 	 0023 	 face 	 0089
face 	 0023 	 face 	 0098
face 	 0023 	 face 	 0105
face 	 0024 	 face 	 0026
face 	 0024 	 face 	 0034
face 	 0024 	 face 	 0068
face 	 0024 	 face 	 0077
face 	 0024 	 face 	 0079
face 	 0024 	 face 	 0089
face 	 0024 	 face 	 0092
face 	 0024 	 face 	 0096
face 	 0024 	 face 	 0102
face 	 0024 	 face 	 0105
face 	 0024 	 face 	 0110
face 	 0025 	 face 	 0027
face 	 0025 	 face 	 0031
face 	 0025 	 face 	 0058
face 	 0025 	 face 	 0072
face 	 0025 	 face 	 0075
face 	 0025 	 face 	 0078
face 	 0025 	 face 	 0092
face 	 0025 	 face 	 0096
face 	 0026 	 face 	 0062
face 	 0026 	 face 	 0078
face 	 0026 	 face 	 0099
face 	 0026 	 face 	 0104
face 	 0026 	 face 	 0105
face 	 0026 	 face 	 0111
face 	 0027 	 face 	 0034
face 	 0027 	 face 	 0057
face 	 0027 	 face 	 0077
face 	 0027 	 face 	 0079
face 	 0027 	 face 	 0091
face 	 0027 	 face 	 0104
face 	 0027 	 face 	 0105
face 	 0028 	 face 	 0033
face 	 0028 	 face 	 0037
face 	 0028 	 face 	 0056
face 	 0028 	 face 	 0062
face 	 0028 	 face 	 0070
face 	 0028 	 face 	 0074
face 	 0028 	 face 	 0103
face 	 0028 	 face 	 0105
face 	 0029 	 face 	 0030
face 	 0029 	 face 	 0031
face 	 0029 	 face 	 0058
face 	 0029 	 face 	 0060
face 	 0029 	 face 	 0065
face 	 0029 	 face 	 0083
face 	 0029 	 face 	 0086
face 	 0029 	 face 	 0095
face 	 0029 	 face 	 0104
face 	 0029 	 face 	 0105
face 	 0030 	 face 	 0056
face 	 0030 	 face 	 0058
face 	 0030 	 face 	 0060
face 	 0030 	 face 	 0061
face 	 0030 	 face 	 0065
face 	 0030 	 face 	 0071
face 	 0030 	 face 	 0072
face 	 0030 	 face 	 0074
face 	 0030 	 face 	 0089
face 	 0030 	 face 	 0090
face 	 0030 	 face 	 0103
face 	 0031 	 face 	 0019
face 	 0031 	 face 	 0035
face 	 0031 	 face 	 0061
face 	 0031 	 face 	 0063
face 	 0031 	 face 	 0075
face 	 0031 	 face 	 0082
face 	 0031 	 face 	 0090
face 	 0031 	 face 	 0091
face 	 0031 	 face 	 0109
face 	 0031 	 face 	 0112
face 	 0032 	 face 	 0019
face 	 0032 	 face 	 0061
face 	 0032 	 face 	 0070
face 	 0032 	 face 	 0078
face 	 0032 	 face 	 0087
face 	 0032 	 face 	 0091
face 	 0032 	 face 	 0102
face 	 0032 	 face 	 0107
face 	 0033 	 face 	 0035
face 	 0033 	 face 	 0061
face 	 0033 	 face 	 0074
face 	 0033 	 face 	 0076
face 	 0033 	 face 	 0079
face 	 0033 	 face 	 0081
face 	 0033 	 face 	 0090
face 	 0034 	 face 	 0065
face 	 0034 	 face 	 0078
face 	 0034 	 face 	 0094
face 	 0034 	 face 	 0096
face 	 0034 	 face 	 0103
face 	 0034 	 face 	 0105
face 	 0035 	 face 	 0019
face 	 0035 	 face 	 0061
face 	 0035 	 face 	 0064
face 	 0035 	 face 	 0079
face 	 0035 	 face 	 0081
face 	 0037 	 face 	 0071
face 	 0037 	 face 	 0088
face 	 0037 	 face 	 0094
face 	 0037 	 face 	 0099
face 	 0037 	 face 	 0100
face 	 0037 	 face 	 0105
face 	 0037 	 face 	 0106
face 	 0037 	 face 	 0107
face 	 0037 	 face 	 0108
face 	 0056 	 face 	 0074
face 	 0056 	 face 	 0093
face 	 0056 	 face 	 0094
face 	 0056 	 face 	 0095
face 	 0056 	 face 	 0096
face 	 0056 	 face 	 0099
face 	 0056 	 face 	 0103
face 	 0056 	 face 	 0112
face 	 0057 	 face 	 0070
face 	 0057 	 face 	 0082
face 	 0057 	 face 	 0084
face 	 0057 	 face 	 0091
face 	 0057 	 face 	 0105
face 	 0057 	 face 	 0106
face 	 0058 	 face 	 0087
face 	 0058 	 face 	 0097
face 	 0058 	 face 	 0102
face 	 0059 	 face 	 0061
face 	 0059 	 face 	 0063
face 	 0059 	 face 	 0071
face 	 0059 	 face 	 0091
face 	 0059 	 face 	 0101
face 	 0060 	 face 	 0065
face 	 0060 	 face 	 0075
face 	 0060 	 face 	 0077
face 	 0060 	 face 	 0090
face 	 0060 	 face 	 0095
face 	 0060 	 face 	 0102
face 	 0060 	 face 	 0103
face 	 0060 	 face 	 0108
face 	 0061 	 face 	 0088
face 	 0062 	 face 	 0070
face 	 0062 	 face 	 0083
face 	 0062 	 face 	 0105
face 	 0062 	 face 	 0112
face 	 0063 	 face 	 0019
face 	 0063 	 face 	 0064
face 	 0063 	 face 	 0066
face 	 0063 	 face 	 0070
face 	 0063 	 face 	 0089
face 	 0063 	 face 	 0090
face 	 0063 	 face 	 0103
face 	 0063 	 face 	 0108
face 	 0063 	 face 	 0110
face 	 0064 	 face 	 0087
face 	 0064 	 face 	 0088
face 	 0064 	 face 	 0101
face 	 0064 	 face 	 0104
face 	 0065 	 face 	 0069
face 	 0065 	 face 	 0073
face 	 0065 	 face 	 0095
face 	 0065 	 face 	 0100
face 	 0065 	 face 	 0102
face 	 0065 	 face 	 0111
face 	 0066 	 face 	 0067
face 	 0066 	 face 	 0098
face 	 0066 	 face 	 0108
face 	 0067 	 face 	 0056
face 	 0067 	 face 	 0069
face 	 0067 	 face 	 0070
face 	 0067 	 face 	 0078
face 	 0068 	 face 	 0019
face 	 0068 	 face 	 0085
face 	 0068 	 face 	 0088
face 	 0069 	 face 	 0087
face 	 0069 	 face 	 0095
face 	 0069 	 face 	 0097
face 	 0069 	 face 	 0104
face 	 0069 	 face 	 0109
face 	 0070 	 face 	 0072
face 	 0070 	 face 	 0101
face 	 0071 	 face 	 0086
face 	 0071 	 face 	 0087
face 	 0071 	 face 	 0104
face 	 0071 	 face 	 0111
face 	 0072 	 face 	 0073
face 	 0072 	 face 	 0083
face 	 0072 	 face 	 0093
face 	 0072 	 face 	 0098
face 	 0072 	 face 	 0106
face 	 0072 	 face 	 0108
face 	 0072 	 face 	 0111
face 	 0073 	 face 	 0019
face 	 0073 	 face 	 0083
face 	 0073 	 face 	 0088
face 	 0073 	 face 	 0090
face 	 0073 	 face 	 0091
face 	 0073 	 face 	 0097
face 	 0074 	 face 	 0092
face 	 0074 	 face 	 0094
face 	 0074 	 face 	 0099
face 	 0074 	 face 	 0107
face 	 0075 	 face 	 0078
face 	 0075 	 face 	 0084
face 	 0075 	 face 	 0086
face 	 0075 	 face 	 0096
face 	 0076 	 face 	 0087
face 	 0076 	 face 	 0092
face 	 0076 	 face 	 0103
face 	 0076 	 face 	 0104
face 	 0077 	 face 	 0082
face 	 0078 	 face 	 0074
face 	 0078 	 face 	 0082
face 	 0078 	 face 	 0091
face 	 0078 	 face 	 0095
face 	 0078 	 face 	 0108
face 	 0078 	 face 	 0110
face 	 0080 	 face 	 0093
face 	 0080 	 face 	 0096
face 	 0080 	 face 	 0108
face 	 0081 	 face 	 0085
face 	 0081 	 face 	 0089
face 	 0081 	 face 	 0106
face 	 0082 	 face 	 0074
face 	 0082 	 face 	 0088
face 	 0082 	 face 	 0090
face 	 0082 	 face 	 0095
face 	 0082 	 face 	 0102
face 	 0083 	 face 	 0088
face 	 0083 	 face 	 0091
face 	 0085 	 face 	 0088
face 	 0085 	 face 	 0108
face 	 0086 	 face 	 0074
face 	 0086 	 face 	 0100
face 	 0086 	 face 	 0107
face 	 0086 	 face 	 0108
face 	 0087 	 face 	 0093
face 	 0087 	 face 	 0097
face 	 0087 	 face 	 0103
face 	 0087 	 face 	 0111
face 	 0088 	 face 	 0090
face 	 0088 	 face 	 0109
face 	 0089 	 face 	 0092
face 	 0089 	 face 	 0100
face 	 0089 	 face 	 0104
face 	 0089 	 face 	 0107
face 	 0090 	 face 	 0098
face 	 0090 	 face 	 0100
face 	 0091 	 face 	 0097
face 	 0091 	 face 	 0105
face 	 0091 	 face 	 0112
face 	 0092 	 face 	 0098
face 	 0092 	 face 	 0099
face 	 0092 	 face 	 0107
face 	 0094 	 face 	 0112
face 	 0095 	 face 	 0096
face 	 0096 	 face 	 0097
face 	 0096 	 face 	 0105
face 	 0100 	 face 	 0108
face 	 0100 	 face 	 0111
face 	 0101 	 face 	 0104
face 	 0101 	 face 	 0105
face 	 0102 	 face 	 0107
face 	 0103 	 face 	 0105
face 	 0103 	 face 	 0111
face 	 0106 	 face 	 0109
face 	 0107 	 face 	 0108
face 	 0107 	 face 	 0109
face 	 0110 	 face 	 0112
face 	 0001 	 face 	 0002
face 	 0001 	 face 	 0003
face 	 0001 	 face 	 0014
face 	 0001 	 face 	 0029
face 	 0001 	 face 	 0030
face 	 0001 	 face 	 0035
face 	 0001 	 face 	 0060
face 	 0001 	 face 	 0066
face 	 0001 	 face 	 0098
face 	 0001 	 face 	 0102
face 	 0001 	 face 	 0111
face 	 0002 	 face 	 0065
face 	 0002 	 face 	 0068
face 	 0002 	 face 	 0070
face 	 0002 	 face 	 0075
face 	 0002 	 face 	 0077
face 	 0002 	 face 	 0085
face 	 0002 	 face 	 0103
face 	 0002 	 face 	 0111
face 	 0003 	 face 	 0010
face 	 0003 	 face 	 0013
face 	 0003 	 face 	 0019
face 	 0003 	 face 	 0066
face 	 0003 	 face 	 0074
face 	 0003 	 face 	 0078
face 	 0003 	 face 	 0085
face 	 0003 	 face 	 0099
face 	 0003 	 face 	 0100
face 	 0004 	 face 	 0027
face 	 0004 	 face 	 0066
face 	 0004 	 face 	 0070
face 	 0004 	 face 	 0071
face 	 0004 	 face 	 0075
face 	 0004 	 face 	 0077
face 	 0004 	 face 	 0083
face 	 0004 	 face 	 0101
face 	 0004 	 face 	 0103
face 	 0004 	 face 	 0110
face 	 0005 	 face 	 0023
face 	 0005 	 face 	 0031
face 	 0005 	 face 	 0033
face 	 0005 	 face 	 0037
face 	 0005 	 face 	 0068
face 	 0005 	 face 	 0071
face 	 0005 	 face 	 0077
face 	 0005 	 face 	 0084
face 	 0005 	 face 	 0090
face 	 0005 	 face 	 0109
face 	 0006 	 face 	 0011
face 	 0006 	 face 	 0021
face 	 0006 	 face 	 0057
face 	 0006 	 face 	 0062
face 	 0006 	 face 	 0085
face 	 0006 	 face 	 0096
face 	 0006 	 face 	 0097
face 	 0007 	 face 	 0008
face 	 0007 	 face 	 0010
face 	 0007 	 face 	 0014
face 	 0007 	 face 	 0033
face 	 0007 	 face 	 0069
face 	 0007 	 face 	 0086
face 	 0007 	 face 	 0099
face 	 0007 	 face 	 0103
face 	 0007 	 face 	 0107
face 	 0008 	 face 	 0019
face 	 0008 	 face 	 0021
face 	 0008 	 face 	 0022
face 	 0008 	 face 	 0057
face 	 0008 	 face 	 0061
face 	 0008 	 face 	 0065
face 	 0008 	 face 	 0067
face 	 0008 	 face 	 0069
face 	 0008 	 face 	 0072
face 	 0008 	 face 	 0089
face 	 0008 	 face 	 0094
face 	 0008 	 face 	 0100
face 	 0008 	 face 	 0107
face 	 0008 	 face 	 0110
face 	 0008 	 face 	 0111
face 	 0009 	 face 	 0016
face 	 0009 	 face 	 0063
face 	 0009 	 face 	 0064
face 	 0009 	 face 	 0070
face 	 0009 	 face 	 0071
face 	 0009 	 face 	 0086
face 	 0009 	 face 	 0090
face 	 0010 	 face 	 0012
face 	 0010 	 face 	 0021
face 	 0010 	 face 	 0029
face 	 0010 	 face 	 0057
face 	 0010 	 face 	 0064
face 	 0010 	 face 	 0078
face 	 0010 	 face 	 0080
face 	 0010 	 face 	 0084
face 	 0010 	 face 	 0085
face 	 0010 	 face 	 0087
face 	 0010 	 face 	 0093
face 	 0010 	 face 	 0100
face 	 0011 	 face 	 0017
face 	 0011 	 face 	 0028
face 	 0011 	 face 	 0065
face 	 0011 	 face 	 0068
face 	 0011 	 face 	 0089
face 	 0011 	 face 	 0096
face 	 0011 	 face 	 0105
face 	 0012 	 face 	 0019
face 	 0012 	 face 	 0059
face 	 0012 	 face 	 0070
face 	 0012 	 face 	 0071
face 	 0012 	 face 	 0079
face 	 0012 	 face 	 0103
face 	 0012 	 face 	 0104
face 	 0012 	 face 	 0112
face 	 0013 	 face 	 0017
face 	 0013 	 face 	 0022
face 	 0013 	 face 	 0023
face 	 0013 	 face 	 0033
face 	 0013 	 face 	 0056
face 	 0013 	 face 	 0071
face 	 0013 	 face 	 0078
face 	 0013 	 face 	 0083
face 	 0013 	 face 	 0088
face 	 0013 	 face 	 0089
face 	 0013 	 face 	 0108
face 	 0014 	 face 	 0023
face 	 0014 	 face 	 0063
face 	 0014 	 face 	 0072
face 	 0014 	 face 	 0076
face 	 0014 	 face 	 0082
face 	 0014 	 face 	 0095
face 	 0014 	 face 	 0099
face 	 0015 	 face 	 0029
face 	 0015 	 face 	 0031
face 	 0015 	 face 	 0058
face 	 0015 	 face 	 0060
face 	 0015 	 face 	 0066
face 	 0015 	 face 	 0074
face 	 0015 	 face 	 0075
face 	 0015 	 face 	 0097
face 	 0015 	 face 	 0103
face 	 0015 	 face 	 0110
face 	 0016 	 face 	 0063
face 	 0016 	 face 	 0068
face 	 0016 	 face 	 0079
face 	 0016 	 face 	 0086
face 	 0016 	 face 	 0099
face 	 0016 	 face 	 0102
face 	 0016 	 face 	 0105
